GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
348158	4.69e-02	2.18e-02	0.0809	2.294379	0.185729	14025.67	ACSM2B	acyl-CoA synthetase medium chain family member 2B
10554	4.70e-02	2.18e-02	0.112	-2.294301	-0.2569	407.69	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1
89822	4.70e-02	2.18e-02	0.1435	-2.293732	-0.329105	51.19	KCNK17	potassium two pore domain channel subfamily K member 17
11133	4.70e-02	2.18e-02	0.1023	-2.293767	-0.2346475	48.89	KPTN	kaptin, actin binding protein
56108	4.70e-02	2.18e-02	0.1063	2.293556	0.2437387	85.93	PCDHGA7	protocadherin gamma subfamily A, 7
1655	4.71e-02	2.19e-02	0.068	-2.292896	-0.1560028	6803.46	DDX5	DEAD-box helicase 5
105369863	4.71e-02	2.19e-02	0.1787	2.29285	0.409786	10.17	LOC105369863	uncharacterized LOC105369863
55835	4.71e-02	2.19e-02	0.0731	2.292497	0.1676557	245.12	CENPJ	centromere protein J
54943	4.71e-02	2.19e-02	0.0873	2.292489	0.2000764	82.87	DNAJC28	DnaJ heat shock protein family (Hsp40) member C28
7091	4.72e-02	2.19e-02	0.0632	-2.292253	-0.1448853	265.61	TLE4	TLE family member 4, transcriptional corepressor
10636	4.72e-02	2.19e-02	0.1715	-2.292214	-0.3930559	170.85	RGS14	regulator of G protein signaling 14
1352	4.72e-02	2.19e-02	0.0703	2.292117	0.1611712	207.14	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10
746	4.73e-02	2.19e-02	0.0903	-2.291383	-0.2068294	338.31	TMEM258	transmembrane protein 258
7626	4.73e-02	2.20e-02	0.0466	2.29103	0.1067579	737.72	ZNF75D	zinc finger protein 75D
404672	4.73e-02	2.20e-02	0.0748	2.29092	0.1712747	297.7	GTF2H5	general transcription factor IIH subunit 5
164633	4.73e-02	2.20e-02	0.1803	-2.29085	-0.4131084	17.33	CABP7	calcium binding protein 7
101928205	4.74e-02	2.20e-02	0.225	-2.290406	-0.5153543	12.85	LINC02097	long intergenic non-protein coding RNA 2097
102724802	4.74e-02	2.20e-02	0.1391	2.290332	0.3186839	99.47	LOC102724802	uncharacterized LOC102724802
387700	4.74e-02	2.20e-02	0.2244	2.290027	0.5139722	82.47	SLC16A12	solute carrier family 16 member 12
105369201	4.74e-02	2.20e-02	0.3079	2.289833	0.7051475	9.12	GCAWKR	gastric cancer associated WDR5 and KAT2A binding lncRNA
101929128	4.75e-02	2.20e-02	0.16	2.289562	0.3662663	13.22	LOC101929128	uncharacterized LOC101929128
51250	4.75e-02	2.21e-02	0.0582	2.289369	0.1332616	196.32	MTRES1	mitochondrial transcription rescue factor 1
729652	4.75e-02	2.21e-02	0.2126	-2.289298	-0.4868054	48.09	TEDC2-AS1	TEDC2 antisense RNA 1
107987091	4.75e-02	2.21e-02	0.1802	2.289219	0.4124325	26.43	LOC107987091	uncharacterized LOC107987091
105372097	4.75e-02	2.21e-02	0.1598	2.28925	0.3658633	17.41	ST8SIA5-DT	ST8SIA5 divergent transcript
102724246	4.75e-02	2.21e-02	0.2253	-2.288742	-0.5157586	10.43	TTC39C-AS1	TTC39C antisense RNA 1
64284	4.75e-02	2.21e-02	0.1207	-2.288647	-0.2761998	1089.84	RAB17	RAB17, member RAS oncogene family
81602	4.76e-02	2.21e-02	0.0701	2.288342	0.1603626	327.39	CDADC1	cytidine and dCMP deaminase domain containing 1
105377940	4.77e-02	2.22e-02	0.1983	2.287578	0.4536414	10.06	LOC105377940	uncharacterized LOC105377940
4154	4.77e-02	2.22e-02	0.0595	2.287077	0.1361086	3733.27	MBNL1	muscleblind like splicing regulator 1
102725509	4.77e-02	2.22e-02	0.109	2.287042	0.2491795	46.09	LINC01232	long intergenic non-protein coding RNA 1232
7706	4.77e-02	2.22e-02	0.0726	2.287092	0.1659955	1735	TRIM25	tripartite motif containing 25
100302240	4.77e-02	2.22e-02	0.2124	-2.286993	-0.4857697	7.9	MIR1304	microRNA 1304
5601	4.77e-02	2.22e-02	0.0455	2.286859	0.1040117	643.03	MAPK9	mitogen-activated protein kinase 9
51573	4.78e-02	2.22e-02	0.0714	2.286439	0.1632001	653.16	GDE1	glycerophosphodiester phosphodiesterase 1
107987180	4.78e-02	2.22e-02	0.2603	2.286353	0.5950908	9.97	LOC107987180	uncharacterized LOC107987180
122704	4.78e-02	2.22e-02	0.0752	-2.286263	-0.1720105	142.69	MRPL52	mitochondrial ribosomal protein L52
55592	4.78e-02	2.22e-02	0.0899	2.286156	0.2055401	541.06	GOLGA2P5	GOLGA2 pseudogene 5
677824	4.78e-02	2.23e-02	0.1969	-2.285925	-0.4500326	62.65	SNORA17B	small nucleolar RNA, H/ACA box 17B
105371507	4.79e-02	2.23e-02	0.193	-2.285658	-0.4410279	7.48	LOC105371507	uncharacterized LOC105371507
105374090	4.79e-02	2.23e-02	0.1434	2.285596	0.3278157	16.54	LOC105374090	uncharacterized LOC105374090
105372272	4.79e-02	2.23e-02	0.2421	-2.285523	-0.5533606	5.75	LIMASI	lncRNA inflammatory and mucous response associated, antisense to ICAM1
101929240	4.79e-02	2.23e-02	0.1033	-2.285148	-0.2361394	48.33	LOC101929240	U5 small nuclear ribonucleoprotein 200 kDa helicase-like
9885	4.79e-02	2.23e-02	0.046	-2.285091	-0.1050795	562.96	OSBPL2	oxysterol binding protein like 2
25832	4.79e-02	2.23e-02	0.0711	2.284788	0.1625333	1958.57	NBPF14	NBPF member 14
55186	4.80e-02	2.23e-02	0.117	-2.284689	-0.2672561	249.37	SLC25A36	solute carrier family 25 member 36
101928842	4.80e-02	2.23e-02	0.3576	2.284644	0.8168863	6.94	LOC101928842	uncharacterized LOC101928842
6256	4.80e-02	2.23e-02	0.1373	-2.284514	-0.3136344	2930.5	RXRA	retinoid X receptor alpha
8731	4.80e-02	2.23e-02	0.0413	2.284485	0.0942932	932.59	RNMT	RNA guanine-7 methyltransferase
55322	4.80e-02	2.24e-02	0.0601	2.284128	0.1372975	318.82	C5orf22	chromosome 5 open reading frame 22
387837	4.80e-02	2.24e-02	0.2179	2.284059	0.497762	8.65	CLEC12B	C-type lectin domain family 12 member B
140834	4.80e-02	2.24e-02	0.1869	2.284025	0.4269219	12.67	LINC01620	long intergenic non-protein coding RNA 1620
653125	4.80e-02	2.24e-02	0.067	2.28391	0.1530795	111.15	GOLGA8K	golgin A8 family member K
84735	4.80e-02	2.24e-02	0.1475	2.283818	0.3369649	1711.01	CNDP1	carnosine dipeptidase 1
79363	4.80e-02	2.24e-02	0.1679	-2.283674	-0.3834266	25.31	CPLANE2	ciliogenesis and planar polarity effector complex subunit 2
129401	4.81e-02	2.24e-02	0.0775	2.283569	0.1768711	243.86	NUP35	nucleoporin 35
317751	4.81e-02	2.24e-02	0.1264	2.283171	0.2885191	43.1	MESTIT1	MEST intronic transcript 1, antisense RNA
100507250	4.81e-02	2.24e-02	0.1471	2.283146	0.3357733	12.08	LOC100507250	uncharacterized LOC100507250
131669	4.81e-02	2.24e-02	0.1619	-2.282779	-0.369581	1419.58	UROC1	urocanate hydratase 1
27230	4.81e-02	2.24e-02	0.0907	2.282669	0.2070169	3080.4	SERP1	stress associated endoplasmic reticulum protein 1
9180	4.82e-02	2.25e-02	0.1473	-2.282244	-0.3362138	760.34	OSMR	oncostatin M receptor
368	4.82e-02	2.25e-02	0.1048	-2.282263	-0.2390686	3572.73	ABCC6	ATP binding cassette subfamily C member 6
4149	4.82e-02	2.25e-02	0.0624	-2.282033	-0.1423378	412.94	MAX	MYC associated factor X
221120	4.82e-02	2.25e-02	0.0461	2.281944	0.1050904	218.88	ALKBH3	alkB homolog 3, alpha-ketoglutarate dependent dioxygenase
84294	4.83e-02	2.25e-02	0.0601	2.281493	0.1371087	295.56	UTP23	UTP23 small subunit processome component
51164	4.83e-02	2.25e-02	0.0545	2.281301	0.1243634	1228.24	DCTN4	dynactin subunit 4
5509	4.83e-02	2.25e-02	0.1176	-2.281291	-0.268251	43.15	PPP1R3D	protein phosphatase 1 regulatory subunit 3D
347	4.83e-02	2.25e-02	0.3922	-2.281101	-0.8946344	16.16	APOD	apolipoprotein D
100128908	4.83e-02	2.26e-02	0.1338	2.280876	0.3051488	13.35	CIROP	ciliated left-right organizer metallopeptidase
79670	4.84e-02	2.26e-02	0.0948	2.280377	0.2161725	5171.42	TUT7	terminal uridylyl transferase 7
83666	4.84e-02	2.26e-02	0.0758	2.280278	0.1727662	2548.46	PARP9	poly(ADP-ribose) polymerase family member 9
105376861	4.84e-02	2.26e-02	0.2335	2.280172	0.5324267	20.61	LOC105376861	uncharacterized LOC105376861
7071	4.84e-02	2.26e-02	0.1663	-2.280117	-0.3792102	1034.77	KLF10	KLF transcription factor 10
762	4.85e-02	2.26e-02	0.0744	2.279698	0.169708	113.2	CA4	carbonic anhydrase 4
54662	4.85e-02	2.26e-02	0.095	-2.279568	-0.2166258	386.08	TBC1D13	TBC1 domain family member 13
653712	4.85e-02	2.26e-02	0.1457	-2.279432	-0.3321609	13.16	IFT122P3	IFT122 pseudogene 3
6606	4.85e-02	2.27e-02	0.0695	2.279281	0.158347	313.97	SMN1	survival of motor neuron 1, telomeric
100422997	4.85e-02	2.27e-02	0.1651	-2.279163	-0.3763648	8.91	MIR4257	microRNA 4257
101928062	4.85e-02	2.27e-02	0.096	2.279044	0.2188974	52.55	PRANCR	progenitor renewal associated non-coding RNA
101928837	4.85e-02	2.27e-02	0.2036	2.278969	0.4638857	8.58	TSKU-AS1	TSKU antisense RNA 1
84678	4.85e-02	2.27e-02	0.0627	-2.278754	-0.1429839	461.05	KDM2B	lysine demethylase 2B
25861	4.86e-02	2.27e-02	0.1183	-2.278482	-0.2695405	110.55	WHRN	whirlin
25834	4.87e-02	2.27e-02	0.2333	-2.277631	-0.5312817	107.59	MGAT4C	MGAT4 family member C
80304	4.87e-02	2.28e-02	0.0581	2.277533	0.1322522	184.58	WDCP	WD repeat and coiled coil containing
84260	4.87e-02	2.28e-02	0.0508	-2.277208	-0.1156121	194.23	TCHP	trichoplein keratin filament binding
8324	4.88e-02	2.28e-02	0.1918	-2.27688	-0.4367142	44.56	FZD7	frizzled class receptor 7
4701	4.88e-02	2.28e-02	0.1603	-2.276707	-0.3650218	158.31	NDUFA7	NADH:ubiquinone oxidoreductase subunit A7
439949	4.88e-02	2.28e-02	0.1238	-2.27659	-0.2818949	39.23	PRKCQ-AS1	PRKCQ antisense RNA 1
1645	4.88e-02	2.28e-02	0.1077	2.276237	0.2450599	5531.98	AKR1C1	aldo-keto reductase family 1 member C1
104413891	4.89e-02	2.28e-02	0.1109	-2.275968	-0.2523769	10.88	SAPCD1-AS1	SAPCD1 antisense RNA 1
80144	4.89e-02	2.29e-02	0.1476	-2.275515	-0.3357902	348.28	FRAS1	Fraser extracellular matrix complex subunit 1
105371770	4.89e-02	2.29e-02	0.1448	2.275476	0.3294827	20.3	LOC105371770	uncharacterized LOC105371770
105371873	4.89e-02	2.29e-02	0.1337	2.275509	0.3041613	235.01	LOC105371873	
101929265	4.89e-02	2.29e-02	0.1724	2.27546	0.3923334	43.47	LINC01428	long intergenic non-protein coding RNA 1428
50813	4.90e-02	2.29e-02	0.0846	-2.274766	-0.1925547	453.04	COPS7A	COP9 signalosome subunit 7A
124491	4.90e-02	2.29e-02	0.0599	2.274643	0.1361683	546.47	TMEM170A	transmembrane protein 170A
10998	4.90e-02	2.29e-02	0.1554	-2.274544	-0.3534355	3659.02	SLC27A5	solute carrier family 27 member 5
653188	4.91e-02	2.30e-02	0.0936	-2.274155	-0.2127647	155.5	GUSBP3	GUSB pseudogene 3
55192	4.91e-02	2.30e-02	0.1029	-2.27374	-0.2339029	341.29	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17
102724843	4.91e-02	2.30e-02	0.1349	2.273563	0.3067184	460.46	LOC102724843	uncharacterized LOC102724843
9702	4.91e-02	2.30e-02	0.0705	2.273463	0.1602533	1475.94	CEP57	centrosomal protein 57
29909	4.92e-02	2.30e-02	0.1945	-2.273038	-0.442218	37.9	GPR171	G protein-coupled receptor 171
57186	4.92e-02	2.30e-02	0.0482	2.273046	0.109665	5626.14	RALGAPA2	Ral GTPase activating protein catalytic subunit alpha 2
100505715	4.92e-02	2.30e-02	0.1072	2.272979	0.2435676	33.31	LOC100505715	uncharacterized LOC100505715
64960	4.92e-02	2.31e-02	0.0666	2.272553	0.1513822	649.86	MRPS15	mitochondrial ribosomal protein S15
7155	4.93e-02	2.31e-02	0.0609	2.272254	0.1382768	2670.85	TOP2B	DNA topoisomerase II beta
5738	4.93e-02	2.31e-02	0.094	-2.272165	-0.2135668	295.9	PTGFRN	prostaglandin F2 receptor inhibitor
4892	4.93e-02	2.31e-02	0.0996	2.272163	0.2262331	833.69	NRAP	nebulin related anchoring protein
105370877	4.93e-02	2.31e-02	0.1267	-2.272137	-0.2879427	157.81	LOC105370877	
6590	4.93e-02	2.31e-02	0.1418	-2.272006	-0.3220815	529.35	SLPI	secretory leukocyte peptidase inhibitor
57099	4.93e-02	2.31e-02	0.0533	2.271839	0.1211245	350.95	AVEN	apoptosis and caspase activation inhibitor
100996379	4.93e-02	2.31e-02	0.1247	2.271716	0.2833366	14.55	LOC100996379	E3 ubiquitin-protein ligase HERC2
101928499	4.94e-02	2.31e-02	0.0929	2.271265	0.2108947	429.22	LOC101928499	uncharacterized LOC101928499
56255	4.94e-02	2.31e-02	0.0684	2.271056	0.1553353	1568.07	TMX4	thioredoxin related transmembrane protein 4
6188	4.94e-02	2.32e-02	0.0779	-2.270531	-0.1769222	2490.27	RPS3	ribosomal protein S3
105371074	4.94e-02	2.32e-02	0.1412	-2.270502	-0.3205001	17.16	USP7-AS1	USP7 antisense RNA 1
7439	4.95e-02	2.32e-02	0.0983	2.270319	0.2231435	6735.73	BEST1	bestrophin 1
85455	4.95e-02	2.32e-02	0.1629	-2.270332	-0.3698467	30.45	DISP2	dispatched RND transporter family member 2
102724850	4.95e-02	2.32e-02	0.1413	-2.270315	-0.3208952	21.01	CCL3-AS1	CCL3 antisense RNA 1
9765	4.95e-02	2.32e-02	0.0678	2.270142	0.1539896	2269.62	ZFYVE16	zinc finger FYVE-type containing 16
1861	4.95e-02	2.32e-02	0.0632	2.270155	0.1435707	516.29	TOR1A	torsin family 1 member A
107984006	4.95e-02	2.32e-02	0.2826	-2.270072	-0.6414846	18.27	LOC107984006	uncharacterized LOC107984006
57122	4.95e-02	2.32e-02	0.0527	2.269942	0.119614	514.23	NUP107	nucleoporin 107
3067	4.95e-02	2.32e-02	0.1411	-2.269923	-0.3202099	38.41	HDC	histidine decarboxylase
110599588	4.95e-02	2.32e-02	0.0705	2.269867	0.1600363	95.21	ASDURF	ASNSD1 upstream open reading frame
101928307	4.95e-02	2.32e-02	0.3013	2.269845	0.6840142	5.99	ADGRB3-DT	ADGRB3 divergent transcript
101927809	4.95e-02	2.32e-02	0.0829	2.269444	0.188142	28.85	COSMOC	cell fate and sterol metabolism associated divergent transcript of MOCOS
6629	4.95e-02	2.32e-02	0.069	2.269317	0.1565064	321.75	SNRPB2	small nuclear ribonucleoprotein polypeptide B2
107984318	4.96e-02	2.33e-02	0.1836	2.269212	0.4165454	8.52	LOC107984318	
84138	4.96e-02	2.33e-02	0.0531	-2.269034	-0.1205651	217.81	SLC7A6OS	solute carrier family 7 member 6 opposite strand
28941	4.96e-02	2.33e-02	0.2614	-2.268914	-0.5930207	33.45	IGKV1-9	immunoglobulin kappa variable 1-9
102723389	4.96e-02	2.33e-02	0.1342	2.268762	0.3045615	196.64	LOC102723389	uncharacterized LOC102723389
25974	4.96e-02	2.33e-02	0.0623	2.268692	0.1413568	1520.36	MMACHC	metabolism of cobalamin associated C
57465	4.96e-02	2.33e-02	0.0854	-2.268373	-0.1937691	701.27	TBC1D24	TBC1 domain family member 24
159989	4.96e-02	2.33e-02	0.124	2.268336	0.2813204	50.89	DEUP1	deuterosome assembly protein 1
136853	4.97e-02	2.33e-02	0.1912	-2.268137	-0.4337158	21.84	SSC4D	scavenger receptor cysteine rich family member with 4 domains
10712	4.97e-02	2.34e-02	0.1165	-2.267496	-0.264269	63.55	ENTREP3	endosomal transmembrane epsin interactor 3
51530	4.97e-02	2.34e-02	0.0421	2.267462	0.0954469	341.12	ZC3HC1	zinc finger C3HC-type containing 1
414060	4.98e-02	2.34e-02	0.1077	-2.267203	-0.2442115	52.47	TBC1D3C	TBC1 domain family member 3C
105372061	4.98e-02	2.34e-02	0.2504	-2.267075	-0.5677228	40	LOC105372061	uncharacterized LOC105372061
10668	4.98e-02	2.34e-02	0.0669	2.266859	0.1515978	115.35	CGRRF1	cell growth regulator with ring finger domain 1
55843	4.98e-02	2.34e-02	0.0989	-2.266619	-0.2242714	316.96	ARHGAP15	Rho GTPase activating protein 15
56140	4.98e-02	2.34e-02	0.1618	2.266534	0.3666288	8.22	PCDHA8	protocadherin alpha 8
442721	4.99e-02	2.34e-02	0.1735	2.26635	0.3932578	12.44	LMOD2	leiomodin 2
84833	4.99e-02	2.34e-02	0.087	2.266361	0.1971348	764.73	ATP5MK	ATP synthase membrane subunit k
101954278	4.99e-02	2.34e-02	0.1676	2.266221	0.3798023	10.28	RNU6-8	RNA, U6 small nuclear 8
54207	4.99e-02	2.34e-02	0.2272	2.266109	0.5147688	9.91	KCNK10	potassium two pore domain channel subfamily K member 10
26156	4.99e-02	2.35e-02	0.0539	2.265543	0.1221317	1526.67	RSL1D1	ribosomal L1 domain containing 1
102724603	5.00e-02	2.35e-02	0.1347	2.265396	0.3051383	215.15	LOC102724603	uncharacterized LOC102724603
165918	5.00e-02	2.35e-02	0.0541	2.265108	0.1225268	741.88	RNF168	ring finger protein 168
6843	5.00e-02	2.35e-02	0.0855	-2.265051	-0.1936183	323.85	VAMP1	vesicle associated membrane protein 1
8505	5.00e-02	2.35e-02	0.0379	2.264972	0.0858597	538.51	PARG	poly(ADP-ribose) glycohydrolase
105371746	5.00e-02	2.35e-02	0.2167	2.264905	0.490751	19.66	LOC105371746	uncharacterized LOC105371746
126917	5.01e-02	2.36e-02	0.0914	-2.264258	-0.2068878	270.47	IFFO2	intermediate filament family orphan 2
5792	5.01e-02	2.36e-02	0.1192	-2.264134	-0.2698808	4041.51	PTPRF	protein tyrosine phosphatase receptor type F
25844	5.01e-02	2.36e-02	0.1236	-2.264152	-0.2799047	510.21	YIPF3	Yip1 domain family member 3
112268240	5.01e-02	2.36e-02	0.2024	2.264097	0.4582061	20.44	CCDST	cervical cancer associated DHX9 suppressive transcript
10171	5.01e-02	2.36e-02	0.0954	2.263921	0.2159872	1213.62	RCL1	RNA terminal phosphate cyclase like 1
1104	5.01e-02	2.36e-02	0.0847	-2.263606	-0.1917462	172.46	RCC1	regulator of chromosome condensation 1
23066	5.02e-02	2.36e-02	0.1262	-2.26347	-0.2857282	57.17	CAND2	cullin associated and neddylation dissociated 2 (putative)
593	5.02e-02	2.36e-02	0.1761	-2.263486	-0.3986181	459.98	BCKDHA	branched chain keto acid dehydrogenase E1 subunit alpha
100422737	5.02e-02	2.36e-02	0.1384	2.263133	0.3131293	1724.14	LINC02532	long intergenic non-protein coding RNA 2532
4498	5.02e-02	2.36e-02	0.2837	-2.262994	-0.6419951	9.08	MT1JP	metallothionein 1J, pseudogene
8737	5.02e-02	2.36e-02	0.0398	2.262792	0.09014	1061.63	RIPK1	receptor interacting serine/threonine kinase 1
387849	5.02e-02	2.37e-02	0.1056	2.262598	0.238998	48.5	REP15	RAB15 effector protein
105375741	5.03e-02	2.37e-02	0.1324	2.262498	0.2995524	42.51	LOC105375741	uncharacterized LOC105375741
51276	5.03e-02	2.37e-02	0.0693	2.262527	0.1567763	109.6	ZNF571	zinc finger protein 571
401024	5.03e-02	2.37e-02	0.1039	2.262276	0.2351096	419.66	FSIP2	fibrous sheath interacting protein 2
6330	5.03e-02	2.37e-02	0.2009	-2.262308	-0.4543942	29.92	SCN4B	sodium voltage-gated channel beta subunit 4
414899	5.03e-02	2.37e-02	0.1435	2.262142	0.3246271	31.47	BLID	BH3-like motif containing, cell death inducer
105369968	5.03e-02	2.37e-02	0.1251	-2.262015	-0.2830458	57.77	LOC105369968	uncharacterized LOC105369968
9768	5.03e-02	2.37e-02	0.11	-2.26176	-0.2487354	28.08	PCLAF	PCNA clamp associated factor
10633	5.03e-02	2.37e-02	0.1413	-2.261751	-0.3194861	14.01	RASL10A	RAS like family 10 member A
6098	5.04e-02	2.37e-02	0.2493	2.261259	0.5636979	27.67	ROS1	ROS proto-oncogene 1, receptor tyrosine kinase
23175	5.04e-02	2.38e-02	0.073	2.261141	0.1651151	1099.41	LPIN1	lipin 1
83591	5.04e-02	2.38e-02	0.0757	2.26112	0.1711641	135.68	THAP2	THAP domain containing 2
51334	5.04e-02	2.38e-02	0.268	-2.260974	-0.6059746	25.58	PRR16	proline rich 16
101927764	5.04e-02	2.38e-02	0.1115	2.260924	0.2521127	36.61	LOC101927764	uncharacterized LOC101927764
107984690	5.04e-02	2.38e-02	0.2101	-2.260748	-0.4749525	16.49	LOC107984690	uncharacterized LOC107984690
388552	5.04e-02	2.38e-02	0.0843	-2.260777	-0.1905486	82.2	BLOC1S3	biogenesis of lysosomal organelles complex 1 subunit 3
387804	5.04e-02	2.38e-02	0.1678	2.2606	0.3792674	13.36	VSTM5	V-set and transmembrane domain containing 5
677841	5.05e-02	2.38e-02	0.1785	-2.260398	-0.4034232	625.27	SNORA74B	small nucleolar RNA, H/ACA box 74B
57834	5.05e-02	2.38e-02	0.0973	2.260107	0.2199031	1934.28	CYP4F11	cytochrome P450 family 4 subfamily F member 11
107986094	5.05e-02	2.38e-02	0.1704	2.259946	0.3851329	13.89	LOC107986094	uncharacterized LOC107986094
22952	5.05e-02	2.38e-02	0.1574	2.259959	0.3557291	28.46	CYP2G1P	cytochrome P450 family 2 subfamily G member 1, pseudogene
101927685	5.05e-02	2.38e-02	0.0991	-2.259973	-0.2239672	22.61	HSFX4	heat shock transcription factor family, X-linked member 4
51227	5.05e-02	2.38e-02	0.0815	2.259765	0.1841478	218.76	PIGP	phosphatidylinositol glycan anchor biosynthesis class P
79762	5.05e-02	2.38e-02	0.0726	2.259644	0.1641514	2180.95	C1orf115	chromosome 1 open reading frame 115
101927019	5.05e-02	2.38e-02	0.1009	2.25964	0.2279347	31.88	LOC101927019	uncharacterized LOC101927019
100506714	5.05e-02	2.38e-02	0.0962	-2.259595	-0.2173958	80.5	NUP50-DT	NUP50 divergent transcript
101927635	5.05e-02	2.38e-02	0.1906	2.259615	0.4307521	12.79	PORCN-DT	PORCN divergent transcript
23491	5.05e-02	2.39e-02	0.1218	-2.259491	-0.2752302	1267.85	CES3	carboxylesterase 3
100302652	5.05e-02	2.39e-02	0.0622	2.259343	0.1404456	135.64	GPR75-ASB3	GPR75-ASB3 readthrough
5066	5.05e-02	2.39e-02	0.1068	-2.259264	-0.2413726	568.64	PAM	peptidylglycine alpha-amidating monooxygenase
10553	5.05e-02	2.39e-02	0.0867	2.259248	0.1959643	554.72	HTATIP2	HIV-1 Tat interactive protein 2
29086	5.06e-02	2.39e-02	0.1024	-2.258826	-0.2312108	339.52	BABAM1	BRISC and BRCA1 A complex member 1
348094	5.06e-02	2.39e-02	0.108	-2.258561	-0.2438802	44.44	ANKDD1A	ankyrin repeat and death domain containing 1A
253827	5.07e-02	2.39e-02	0.1673	-2.258088	-0.3777115	197.45	MSRB3	methionine sulfoxide reductase B3
102724528	5.07e-02	2.40e-02	0.0869	2.257808	0.1962996	30.34	LOC102724528	uncharacterized LOC102724528
54843	5.07e-02	2.40e-02	0.1166	-2.257806	-0.2632505	521.79	SYTL2	synaptotagmin like 2
27074	5.07e-02	2.40e-02	0.1819	-2.257592	-0.4107288	34.79	LAMP3	lysosomal associated membrane protein 3
640	5.08e-02	2.40e-02	0.1877	-2.257307	-0.4237335	13.53	BLK	BLK proto-oncogene, Src family tyrosine kinase
100507056	5.09e-02	2.40e-02	0.236	-2.25661	-0.5324517	48.63	CCAT1	colon cancer associated transcript 1
79923	5.09e-02	2.40e-02	0.1982	2.256391	0.4473138	11.26	NANOG	Nanog homeobox
5746	5.09e-02	2.41e-02	0.2723	2.255788	0.614244	19.91	PTH2R	parathyroid hormone 2 receptor
5445	5.09e-02	2.41e-02	0.0738	2.255772	0.1665341	2604.9	PON2	paraoxonase 2
116224	5.09e-02	2.41e-02	0.0521	2.255819	0.1176377	447.53	PABIR1	PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1
100288486	5.09e-02	2.41e-02	0.1565	-2.255824	-0.3530487	8.52	DDX11L9	DEAD/H-box helicase 11 like 9 (pseudogene)
9844	5.10e-02	2.41e-02	0.0517	2.255687	0.11664	1115.65	ELMO1	engulfment and cell motility 1
219621	5.11e-02	2.42e-02	0.2366	2.254581	0.5334796	7.95	CABCOCO1	ciliary associated calcium binding coiled-coil 1
253559	5.11e-02	2.42e-02	0.1623	2.254536	0.3658963	62.22	CADM2	cell adhesion molecule 2
5334	5.11e-02	2.42e-02	0.1468	-2.254463	-0.3308591	72.05	PLCL1	phospholipase C like 1 (inactive)
22908	5.11e-02	2.42e-02	0.0594	2.254425	0.1339793	955.56	SACM1L	SAC1 like phosphatidylinositide phosphatase
11318	5.11e-02	2.42e-02	0.1411	-2.254455	-0.3182151	145.72	GPR182	G protein-coupled receptor 182
7768	5.11e-02	2.42e-02	0.0612	2.254171	0.1379132	182.26	ZNF225	zinc finger protein 225
100873954	5.11e-02	2.42e-02	0.0775	-2.254094	-0.1746364	285.9	SNRK-AS1	SNRK antisense RNA 1
102723444	5.11e-02	2.42e-02	0.1735	-2.254017	-0.3910699	24.06	LOC102723444	uncharacterized LOC102723444
5681	5.13e-02	2.43e-02	0.1328	-2.252871	-0.2992536	271.39	PSKH1	protein serine kinase H1
57169	5.14e-02	2.43e-02	0.0722	-2.252174	-0.1625179	1230.32	ZNFX1	zinc finger NFX1-type containing 1
11215	5.14e-02	2.43e-02	0.0602	2.251829	0.1355402	2109.64	AKAP11	A-kinase anchoring protein 11
